passID,timestamp,stationRef,vehicleRef,charge,hn,p
TEO4902651,2021-8-8 13:16:20,EG05,XE59BZM26378,2.5,EG,home
NEN6778185,2021-8-8 13:47:00,OO06,AY38OQF67603,2.8,OO,home
KSL4577094,2021-8-8 14:04:38,KO05,ZY93PCY41868,1.5,KO,home
OUE1656032,2021-8-8 15:38:27,KO08,RR73DWB65452,2.5,AO,away
ULN9149138,2021-8-8 15:47:32,NE00,DO24BCW15511,2.5,KO,away
KOZ9302781,2021-8-8 15:52:55,OO03,JF94VYA88954,2.8,OO,home
AFQ9458416,2021-8-8 16:39:35,MR02,KF48RSD79865,2.8,MR,home
VPY0275153,2021-8-8 17:37:40,OO07,QX75YWC61835,2.5,OO,home
NRZ0582572,2021-8-8 17:43:56,NE11,NY14GZR94632,2.8,NE,home
UKT7625870,2021-8-8 17:50:09,OO01,LC72NRN52084,3.1,OO,home
RUX1961529,2021-8-8 18:12:24,AO04,QH15HWX24570,2.8,MR,away
HVS7913558,2021-8-8 18:24:19,GF00,UF84JOS00561,2.8,GF,home
VJC8098549,2021-8-8 18:25:08,GF00,BY85QGR11636,2.5,GF,home
RQS1778225,2021-8-8 18:30:23,OO12,AY38OQF67603,2.8,OO,home
QCH8336602,2021-8-8 20:11:35,AO13,LG64ARC91224,13.0,AO,home
SIM3265668,2021-8-8 21:00:31,KO07,IX01MVL33676,2.5,KO,home
WFD6213155,2021-8-8 21:15:04,EG08,IW53OQE31439,2.8,EG,home
VPR7428029,2021-8-8 21:45:58,EG01,TZ48CCW54765,1.25,EG,home
VRX6766653,2021-8-8 22:26:58,KO09,WY00MLL63827,1.0,KO,home
RLI8444249,2021-8-8 22:48:42,OO05,LC72NRN52084,3.1,OO,home
CLN8315045,2021-8-8 23:11:53,KO04,FL13UMN92207,1.0,KO,home
KLT1879926,2021-8-8 23:21:01,EG11,QU94IGC75528,1.25,EG,home
WPY1254989,2021-8-8 23:23:19,OO10,QX75YWC61835,2.5,OO,home
RBM7623577,2021-8-9 0:16:40,KO08,QW79CHL42244,2.8,KO,home
MPW2623312,2021-8-9 0:23:23,MR07,LC72NRN52084,1.25,OO,away
CGR6747775,2021-8-9 0:28:21,KO06,HW75BKT77773,2.2,KO,home
ZFM1463790,2021-8-9 0:50:09,MR03,QN23UHH39091,2.8,MR,home
AEF3709600,2021-8-9 1:41:23,OO03,NO82BAX82566,1.0,NE,away
QSS5753893,2021-8-9 2:23:33,EG09,MU06LHX94338,1.5,EG,home
GVE1953150,2021-8-9 2:46:19,AO16,IW53OQE31439,2.8,EG,away
SBZ3427760,2021-8-9 4:00:29,KO05,JO50FSF60755,2.2,KO,home
GNF0936628,2021-8-9 4:09:58,KO07,RV87TIY76692,2.5,KO,home
HVY6505007,2021-8-9 4:59:50,MR00,XV91YMP27722,2.5,MR,home
ZQW9090087,2021-8-9 5:44:49,EG08,NY14GZR94632,2.5,NE,away
TRY8392322,2021-8-9 6:05:02,EG11,CM15YCB60994,2.0,EG,home
PDZ6535851,2021-8-9 6:24:07,AO18,PE73VJU23485,2.8,AO,home
UIU1698060,2021-8-9 6:59:24,KO07,DP11ENT03275,1.25,AO,away
AGM3651340,2021-8-9 7:40:35,NE15,IA29IQS63679,1.0,NE,home
DDD9034460,2021-8-9 7:48:33,GF00,BY85QGR11636,2.5,GF,home
XPN3721505,2021-8-9 7:55:30,OO01,IC95TLY24827,2.0,OO,home
XDF0243731,2021-8-9 9:04:02,NE14,OY94SZK34436,2.5,NE,home
YQY6274286,2021-8-9 9:45:30,AO07,RR73DWB65452,2.8,AO,home
OKP2771967,2021-8-9 9:52:07,OO01,AY38OQF67603,2.8,OO,home
RIB4351139,2021-8-9 11:18:11,MR07,QO68DIC93032,2.5,MR,home
HBL4732979,2021-8-9 11:33:09,OO03,XV40HUQ04740,1.0,OO,home
XSU3130145,2021-8-9 12:28:05,OO08,LC72NRN52084,3.1,OO,home
TDX6626862,2021-8-9 13:12:39,NE05,JV67MTI17124,2.5,NE,home
TFA3470895,2021-8-9 14:04:55,GF00,UF84JOS00561,2.8,GF,home
QKX5054847,2021-8-9 14:09:00,OO10,XV40HUQ04740,1.0,OO,home
WXL9487888,2021-8-9 15:43:41,AO13,DV04FQL29609,3.1,AO,home
ADM0983568,2021-8-9 16:16:43,KO06,ZY93PCY41868,1.5,KO,home
MCC1685044,2021-8-9 16:21:33,AO04,PE73VJU23485,2.8,AO,home
HIU5689181,2021-8-9 17:03:09,GF00,QN12NTR81378,2.8,GF,home
GYP6330661,2021-8-9 17:19:23,NE14,NZ35XLQ89678,1.5,NE,home
DGH6951513,2021-8-9 17:51:00,EG04,WU78BMX13511,2.8,GF,away
FNA3201113,2021-8-9 18:38:12,GF00,QN12NTR81378,2.8,GF,home
VGJ9021988,2021-8-9 18:39:07,KO05,IX01MVL33676,2.5,KO,home
NRE4890842,2021-8-9 18:58:48,EG07,DW44ZOO26361,2.5,EG,home
XRF5037341,2021-8-9 19:12:38,AO19,RR73DWB65452,2.8,AO,home
FOB5558602,2021-8-9 19:24:56,EG03,XE59BZM26378,2.5,EG,home
VZK8539584,2021-8-9 19:26:20,AO18,BZ76ROL87339,1.0,AO,home
PTR8752788,2021-8-9 19:29:07,OO02,HW75BKT77773,2.2,KO,away
AIC9996798,2021-8-9 20:32:17,NE05,FY47TUN40300,1.0,NE,home
NOY6333019,2021-8-9 20:37:35,NE15,FY47TUN40300,1.0,NE,home
BDP7060952,2021-8-9 20:38:26,EG11,MU06LHX94338,1.5,EG,home
YZE3876246,2021-8-9 21:11:13,OO04,JF94VYA88954,2.8,OO,home
CYO2719287,2021-8-9 21:23:00,GF00,SL09NOT64494,2.5,GF,home
ROK7644806,2021-8-9 21:33:49,OO05,WY00MLL63827,1.25,KO,away
KTL6705639,2021-8-9 22:04:13,AO16,RR73DWB65452,2.8,AO,home
GXL9531128,2021-8-9 22:22:39,AO12,CR31GMR97972,2.8,EG,away
PUC4644268,2021-8-9 22:53:26,KO03,UA13YTK28483,2.2,MR,away
IZT7395750,2021-8-9 23:45:02,MR07,HE38BQH01623,2.8,MR,home
SAX6108766,2021-8-9 23:49:21,MR02,IN99SEN20660,2.8,EG,away
AJT2443933,2021-8-10 1:33:53,OO07,EM54HQI58682,2.8,OO,home
AFY3280654,2021-8-10 1:57:48,KO00,IX01MVL33676,2.5,KO,home
JMN5817220,2021-8-10 2:28:20,NE01,JV67MTI17124,1.5,NE,home
NHW9838938,2021-8-10 2:32:33,GF00,MA30QLI76818,2.5,GF,home
CKO1440877,2021-8-10 3:15:59,AO14,PE73VJU23485,2.8,AO,home
YCX4277033,2021-8-10 5:05:38,AO07,PE73VJU23485,2.8,AO,home
NMG3064844,2021-8-10 5:17:58,NE00,MX39VOS38645,3.1,AO,away
TIF1393109,2021-8-10 5:45:50,EG07,YH66OKD41942,1.5,KO,away
VBR2594233,2021-8-10 5:46:29,OO09,IC95TLY24827,2.0,OO,home
NHN2169537,2021-8-10 5:49:07,OO07,BK77KNV91142,1.0,OO,home
UJH3032541,2021-8-10 6:35:17,GF00,MP14WFM40909,2.8,GF,home
DGV5366408,2021-8-10 7:12:08,NE04,NZ35XLQ89678,1.5,NE,home
VPA1035611,2021-8-10 7:16:43,NE15,QH15HWX24570,2.0,MR,away
GZZ6111379,2021-8-10 7:17:50,KO07,UO75YNW62238,2.8,KO,home
GLS5530511,2021-8-10 7:27:58,MR01,KF48RSD79865,2.8,MR,home
ZSX8772340,2021-8-10 7:44:31,GF00,UF84JOS00561,2.8,GF,home
WZH4068916,2021-8-10 8:18:17,GF00,KW50MJG67260,2.2,GF,home
NZZ7642317,2021-8-10 8:26:33,GF00,PF04UCA93312,3.1,GF,home
KFL8601240,2021-8-10 8:32:51,EG08,EZ65FLV39493,1.0,MR,away
JQC5063122,2021-8-10 9:21:16,KO06,KB55KTM48860,2.5,KO,home
MGK6463825,2021-8-10 10:15:01,KO02,IX01MVL33676,2.5,KO,home
WOS0533166,2021-8-10 10:55:57,MR01,BI87HYL81972,1.0,MR,home
VFO4498623,2021-8-10 11:06:23,AO01,NO82BAX82566,2.8,NE,away
XBJ0235855,2021-8-10 11:36:53,EG12,TV81MAQ99005,2.8,EG,home
LGT1970960,2021-8-10 11:43:36,KO01,WY00MLL63827,1.0,KO,home
BWX4644313,2021-8-10 13:25:33,MR04,BI87HYL81972,1.0,MR,home
ECC8151516,2021-8-10 13:49:01,GF00,CK97FAU13897,2.5,GF,home
NWW3413844,2021-8-10 15:35:26,AO09,MX39VOS38645,2.8,AO,home
UBD2296657,2021-8-10 16:00:16,EG11,TE24LCO18661,1.25,EG,home
YTN2690942,2021-8-10 17:05:33,OO04,QX75YWC61835,2.5,OO,home
BPG6585111,2021-8-10 18:05:05,AO11,QR03XCJ37459,2.8,OO,away
RHN6495261,2021-8-10 20:05:13,AO08,PE73VJU23485,2.8,AO,home
DUD2080714,2021-8-10 20:18:58,EG03,KW50MJG67260,3.1,GF,away
TWD0926456,2021-8-10 20:23:56,AO08,LG64ARC91224,13.0,AO,home
DOT7567309,2021-8-10 20:25:25,NE01,NO82BAX82566,3.1,NE,home
TXE4444351,2021-8-10 20:49:51,OO02,RK48BOP88344,2.8,OO,home
RUG4556602,2021-8-10 22:59:22,MR03,HE38BQH01623,2.8,MR,home
AEF5603673,2021-8-11 0:02:45,EG06,QU94IGC75528,1.25,EG,home
BHV1979033,2021-8-11 1:13:10,EG09,CM15YCB60994,2.0,EG,home
PGR5865071,2021-8-11 1:27:10,AO01,DP11ENT03275,3.1,AO,home
RXO2848891,2021-8-11 1:53:51,KO06,FL13UMN92207,1.0,KO,home
CXK8462815,2021-8-11 1:56:56,OO04,AY38OQF67603,2.8,OO,home
OUQ8869077,2021-8-11 2:10:51,KO02,QW79CHL42244,2.8,KO,home
UGO1947850,2021-8-11 3:52:53,KO06,IW53OQE31439,2.0,EG,away
FXI6114884,2021-8-11 5:08:55,AO00,BM25PHF40639,13.0,AO,home
ONN6341198,2021-8-11 5:13:07,MR08,QN23UHH39091,2.8,MR,home
DPY5215384,2021-8-11 5:16:44,MR06,BI87HYL81972,1.0,MR,home
NTU7159996,2021-8-11 6:03:36,GF00,MP14WFM40909,2.8,GF,home
QUP9341226,2021-8-11 6:09:34,OO12,RV87TIY76692,2.5,KO,away
CAB4082291,2021-8-11 6:49:49,NE12,PD45WOT56494,2.0,NE,home
YWZ7697476,2021-8-11 6:52:33,OO05,QU94IGC75528,2.0,EG,away
AKI2765651,2021-8-11 7:17:17,NE13,PM58XHX45588,1.5,NE,home
JGT2451654,2021-8-11 7:34:41,KO07,JO50FSF60755,2.2,KO,home
JQZ8742664,2021-8-11 7:40:27,GF00,JE65QJK64802,2.8,GF,home
HDH8979011,2021-8-11 8:36:54,KO01,BK77KNV91142,1.25,OO,away
GIY8552818,2021-8-11 8:42:43,OO07,QR03XCJ37459,2.8,OO,home
WLK2783936,2021-8-11 9:14:09,GF00,PF04UCA93312,3.1,GF,home
XMM9213697,2021-8-11 9:36:34,GF00,PF04UCA93312,3.1,GF,home
SFB4492730,2021-8-11 9:46:34,KO03,JO50FSF60755,2.2,KO,home
QSR0948671,2021-8-11 10:27:03,NE06,FY47TUN40300,1.0,NE,home
YRY1511240,2021-8-11 10:32:40,AO10,RR73DWB65452,2.8,AO,home
QNP8726201,2021-8-11 10:48:28,NE00,FY47TUN40300,1.0,NE,home
NUG0253753,2021-8-11 10:54:58,NE16,PM58XHX45588,1.5,NE,home
DMG9476153,2021-8-11 11:27:10,MR00,CR31GMR97972,1.0,EG,away
YMA2597827,2021-8-11 11:48:42,AO06,LG64ARC91224,13.0,AO,home
NVU9962396,2021-8-11 12:06:34,MR03,KF48RSD79865,2.8,MR,home
VVU0915325,2021-8-11 12:29:42,NE10,PF04UCA93312,2.0,GF,away
LHJ6554358,2021-8-11 12:34:10,AO03,AT19HLV57173,2.8,OO,away
RKG0917225,2021-8-11 12:50:41,KO02,QW79CHL42244,2.8,KO,home
NTN7632403,2021-8-11 12:52:53,AO13,HE38BQH01623,2.8,MR,away
XTK1613566,2021-8-11 13:10:21,MR01,QO68DIC93032,2.5,MR,home
LYJ7490358,2021-8-11 14:13:17,GF00,MA30QLI76818,2.5,GF,home
UMZ3502659,2021-8-11 15:52:07,MR07,QO68DIC93032,2.5,MR,home
IZV9882664,2021-8-11 16:02:23,AO15,MX39VOS38645,2.8,AO,home
TDO0030762,2021-8-11 17:00:21,MR08,XV91YMP27722,2.5,MR,home
CIG2963847,2021-8-11 17:23:23,OO04,QW79CHL42244,3.1,KO,away
ESB6581212,2021-8-11 17:52:41,AO18,IC95TLY24827,2.8,OO,away
LAJ9352851,2021-8-11 18:11:20,NE01,JV67MTI17124,2.5,NE,home
NCQ6432835,2021-8-11 18:18:05,MR02,BI87HYL81972,1.0,MR,home
YIS8745833,2021-8-11 20:14:10,OO13,EZ65FLV39493,2.0,MR,away
BPK7136950,2021-8-11 20:35:45,AO09,YL27IFD65117,2.0,AO,home
KJE0396006,2021-8-11 22:18:08,NE16,NZ35XLQ89678,1.5,NE,home
HDA7948284,2021-8-11 23:06:53,NE15,EV77EDV52985,1.0,NE,home
WJD7295726,2021-8-11 23:22:52,OO13,WG11QVY31890,1.0,OO,home
GCV5142809,2021-8-11 23:26:10,OO05,IZ65WAT29135,2.5,MR,away
LRY8454802,2021-8-11 23:33:50,OO03,QR03XCJ37459,2.8,OO,home
ORB7624210,2021-8-11 23:49:09,AO01,DP11ENT03275,3.1,AO,home
VOV1221130,2021-8-11 23:55:22,KO07,IX01MVL33676,2.5,KO,home
CZB4919295,2021-8-12 0:20:40,GF00,BY85QGR11636,2.5,GF,home
FBC1825258,2021-8-12 0:49:51,NE07,MA30QLI76818,2.0,GF,away
VIG7384943,2021-8-12 3:39:46,EG07,TE24LCO18661,1.25,EG,home
DNF1725591,2021-8-12 4:00:41,AO15,FL13UMN92207,2.8,KO,away
SJP6757301,2021-8-12 5:12:44,GF00,DW44ZOO26361,13.0,EG,away
YFW1518416,2021-8-12 5:23:36,EG09,IW53OQE31439,2.8,EG,home
RYN8681824,2021-8-12 6:10:22,GF00,JE65QJK64802,2.8,GF,home
IBE8440137,2021-8-12 6:32:45,AO00,IN99SEN20660,2.8,EG,away
VET9915990,2021-8-12 7:35:23,AO19,DP11ENT03275,3.1,AO,home
NSR4290182,2021-8-12 8:12:41,AO19,RR73DWB65452,2.8,AO,home
TNQ0589640,2021-8-12 10:22:56,AO06,JD78PQD35395,2.8,EG,away
JJZ6855389,2021-8-12 10:36:41,AO05,BM25PHF40639,13.0,AO,home
YUZ6365895,2021-8-12 10:38:31,EG11,SY96JDQ97089,1.0,AO,away
JEF6720123,2021-8-12 11:46:15,KO05,IC95TLY24827,3.1,OO,away
XUJ1772439,2021-8-12 14:12:54,OO13,LC72NRN52084,3.1,OO,home
WMN9691881,2021-8-12 14:20:37,OO10,AT19HLV57173,2.8,OO,home
IAC5770635,2021-8-12 14:24:50,AO13,ED51EWW52190,2.8,KO,away
ONQ6518252,2021-8-12 14:40:47,GF00,UF84JOS00561,2.8,GF,home
FVJ5728267,2021-8-12 15:34:14,GF00,UF84JOS00561,2.8,GF,home
MXM0429836,2021-8-12 15:37:59,AO14,PD45WOT56494,2.8,NE,away
LHE3883604,2021-8-12 15:48:48,EG01,TE24LCO18661,1.25,EG,home
UME9415614,2021-8-12 16:03:29,NE02,JV67MTI17124,2.5,NE,home
GYQ9220380,2021-8-12 16:46:53,OO07,QX75YWC61835,2.5,OO,home
QZB2244433,2021-8-12 17:22:18,AO06,QU94IGC75528,2.8,EG,away
JKZ3400917,2021-8-12 18:17:33,AO06,BM25PHF40639,13.0,AO,home
VFC8356056,2021-8-12 19:06:39,KO04,WY00MLL63827,1.0,KO,home
GNQ8367533,2021-8-12 20:29:16,MR00,HR53SRO94328,2.8,MR,home
DAB1407187,2021-8-12 22:53:52,NE04,EM54HQI58682,1.5,OO,away
WUH6612073,2021-8-12 23:43:11,MR06,HA82SCK64299,1.5,MR,home
ZEO4050090,2021-8-13 1:08:20,AO08,BZ76ROL87339,1.0,AO,home
BMK5977478,2021-8-13 2:04:27,OO12,LC72NRN52084,3.1,OO,home
DXW3264479,2021-8-13 2:12:32,NE10,FY47TUN40300,1.0,NE,home
SIP3774249,2021-8-13 2:17:44,NE02,PM58XHX45588,1.5,NE,home
PEU6013443,2021-8-13 2:33:44,KO05,IX01MVL33676,2.5,KO,home
GKD3309601,2021-8-13 2:48:41,MR01,EZ65FLV39493,2.8,MR,home
HNF7357410,2021-8-13 3:18:51,NE05,FY47TUN40300,1.0,NE,home
WOE5855014,2021-8-13 3:55:21,OO02,WU78BMX13511,1.25,GF,away
NTW6493937,2021-8-13 4:05:46,MR02,QO68DIC93032,2.5,MR,home
XCY7044832,2021-8-13 4:27:38,NE13,IA29IQS63679,1.0,NE,home
WBI7974089,2021-8-13 4:40:44,KO09,QO77TFN61853,2.2,KO,home
UJF8639143,2021-8-13 5:04:58,AO09,OC94ASJ72024,1.0,AO,home
STX9851661,2021-8-13 5:05:09,OO05,IC95TLY24827,2.0,OO,home
SOT7969584,2021-8-13 6:23:52,AO14,DP11ENT03275,3.1,AO,home
WOF5763134,2021-8-13 6:37:24,OO05,SL09NOT64494,1.0,GF,away
KZB9909267,2021-8-13 8:05:07,KO04,ED51EWW52190,2.8,KO,home
YPD1232308,2021-8-13 8:35:41,KO03,RV87TIY76692,2.5,KO,home
OVE2686298,2021-8-13 9:14:34,KO06,QW79CHL42244,2.8,KO,home
HSL8337762,2021-8-13 10:26:20,NE10,WY00MLL63827,2.2,KO,away
AAB2596984,2021-8-13 11:54:15,NE08,NY14GZR94632,2.8,NE,home
JEC9903677,2021-8-13 12:21:05,OO09,FL13UMN92207,1.5,KO,away
DJS2531781,2021-8-13 12:23:25,AO16,PE73VJU23485,2.8,AO,home
UKE9101412,2021-8-13 12:43:33,NE09,JV67MTI17124,2.5,NE,home
WFH5195215,2021-8-13 13:18:04,AO13,JF94VYA88954,2.8,OO,away
HHX8336444,2021-8-13 13:40:23,NE16,VX68BAR38623,1.5,NE,home
DWC8775320,2021-8-13 14:26:39,NE16,VX68BAR38623,1.5,NE,home
BZU6264673,2021-8-13 15:15:23,EG05,XE59BZM26378,2.5,EG,home
HQW1425188,2021-8-13 16:00:02,OO11,AT19HLV57173,2.8,OO,home
RLS9337873,2021-8-13 17:44:52,MR02,UA13YTK28483,2.8,MR,home
ZIW7962259,2021-8-13 17:47:05,OO11,QR03XCJ37459,2.8,OO,home
AIE3067315,2021-8-13 18:12:44,AO09,XF28DGK65250,2.8,GF,away
KVR7099976,2021-8-13 18:21:55,NE05,EG95RTB75032,2.8,NE,home
YTK4550979,2021-8-13 18:29:35,OO04,LC72NRN52084,3.1,OO,home
WCC8503951,2021-8-13 18:47:43,KO03,WY00MLL63827,1.0,KO,home
HIZ3963583,2021-8-13 19:16:10,EG03,DW44ZOO26361,2.5,EG,home
VTA5263101,2021-8-13 19:44:39,MR02,IZ65WAT29135,2.0,MR,home
HAP5219188,2021-8-13 20:31:29,OO08,EM54HQI58682,2.8,OO,home
LRN1708446,2021-8-13 20:58:17,MR02,XV91YMP27722,2.5,MR,home
KZX5596506,2021-8-13 21:21:48,KO05,QW79CHL42244,2.8,KO,home
GBJ6873450,2021-8-13 22:26:31,EG02,EC02LZC49528,2.8,EG,home
VWJ8453373,2021-8-13 23:14:50,GF00,PF04UCA93312,3.1,GF,home
NIC2518506,2021-8-13 23:26:11,OO06,WG11QVY31890,1.0,OO,home
XYQ2204068,2021-8-13 23:42:22,KO06,WY00MLL63827,1.0,KO,home
RYS6021724,2021-8-14 0:05:30,AO12,PE73VJU23485,2.8,AO,home
GCT7346181,2021-8-14 1:06:12,OO09,JF94VYA88954,2.8,OO,home
YUZ2143577,2021-8-14 1:18:23,MR07,HE38BQH01623,2.8,MR,home
UYM5242437,2021-8-14 2:09:40,NE08,EV77EDV52985,1.0,NE,home
IGT6673479,2021-8-14 2:17:56,AO09,DP11ENT03275,3.1,AO,home
RON8515839,2021-8-14 3:10:42,NE06,QP02SYE47964,2.8,NE,home
YRX9648335,2021-8-14 3:39:17,KO06,MQ65WJJ60020,1.25,KO,home
SSI5480707,2021-8-14 4:01:44,OO06,DO24BCW15511,2.8,KO,away
SAV3860081,2021-8-14 5:58:51,NE07,IA29IQS63679,1.0,NE,home
PYF4594711,2021-8-14 6:32:01,OO00,MQ65WJJ60020,1.25,KO,away
ASX9101929,2021-8-14 6:39:53,NE09,AY38OQF67603,3.1,OO,away
XNK4984260,2021-8-14 7:16:58,MR07,EZ65FLV39493,2.8,MR,home
ZTT1627883,2021-8-14 8:59:42,GF00,IO09FGE68100,2.8,GF,home
SOE2420571,2021-8-14 10:27:23,MR05,QO68DIC93032,2.5,MR,home
EDK4321401,2021-8-14 10:37:24,GF00,IO09FGE68100,2.8,GF,home
FQX2007939,2021-8-14 10:43:42,OO05,QR03XCJ37459,2.8,OO,home
CGK7851198,2021-8-14 11:46:11,AO14,UO75YNW62238,2.8,KO,away
TBR8756032,2021-8-14 13:18:15,AO19,PE73VJU23485,2.8,AO,home
ITF8134797,2021-8-14 14:09:03,KO03,IX01MVL33676,2.5,KO,home
IWU8534795,2021-8-14 15:44:13,OO04,EE22TMX10817,2.0,OO,home
HID7877260,2021-8-14 16:17:29,OO05,JF94VYA88954,2.8,OO,home
LUQ8210213,2021-8-14 17:37:26,KO09,RV87TIY76692,2.5,KO,home
YGG1911907,2021-8-14 19:07:26,KO03,JE65QJK64802,2.8,GF,away
TXH0057404,2021-8-14 19:41:20,KO02,JO50FSF60755,2.2,KO,home
QVD1780360,2021-8-14 20:07:44,EG00,BZ76ROL87339,3.1,AO,away
CXL5530481,2021-8-14 20:09:57,GF00,UF84JOS00561,2.8,GF,home
TPX2991379,2021-8-14 21:24:54,OO04,LC72NRN52084,3.1,OO,home
FMG1944683,2021-8-14 23:50:23,GF00,PF04UCA93312,3.1,GF,home
WRF1102803,2021-8-15 1:05:55,EG09,IX01MVL33676,1.0,KO,away
HWP8830998,2021-8-15 1:35:48,NE14,PM58XHX45588,1.5,NE,home
FVW4930975,2021-8-15 1:53:48,KO01,WY00MLL63827,1.0,KO,home
ZFE5016346,2021-8-15 2:10:51,MR00,QN23UHH39091,2.8,MR,home
ANX3943301,2021-8-15 2:37:57,MR00,RR98KQE80731,1.25,MR,home
QQC6007191,2021-8-15 2:58:07,NE03,YH66OKD41942,1.5,KO,away
NNT2801216,2021-8-15 3:21:55,KO08,QO77TFN61853,2.2,KO,home
HZE8155280,2021-8-15 3:27:56,NE04,PM58XHX45588,1.5,NE,home
OTH2195021,2021-8-15 5:10:39,AO14,RK48BOP88344,2.8,OO,away
AVB1905243,2021-8-15 5:54:37,NE02,NY14GZR94632,2.8,NE,home
XYE2180756,2021-8-15 7:00:55,GF00,MA30QLI76818,2.5,GF,home
NMP8994226,2021-8-15 7:34:41,MR07,RR98KQE80731,1.25,MR,home
BNS4870427,2021-8-15 7:34:55,KO07,QO77TFN61853,2.2,KO,home
NEK7182976,2021-8-15 9:38:48,EG02,EC02LZC49528,2.8,EG,home
KVO1497194,2021-8-15 11:07:04,EG04,NZ35XLQ89678,1.25,NE,away
UMI4253075,2021-8-15 11:10:49,GF00,IO09FGE68100,2.8,GF,home
HSW2606459,2021-8-15 13:00:02,EG02,MU06LHX94338,1.5,EG,home
QDC1479240,2021-8-15 13:44:55,AO09,YL27IFD65117,2.0,AO,home
QNL9887211,2021-8-15 14:44:11,KO06,QW79CHL42244,2.8,KO,home
BHC6213756,2021-8-15 15:45:19,AO08,YH66OKD41942,2.8,KO,away
JWP7868995,2021-8-15 15:51:47,MR03,UA13YTK28483,2.8,MR,home
WKJ7797963,2021-8-15 15:57:25,KO02,IX01MVL33676,2.5,KO,home
GRB4023138,2021-8-15 16:25:23,OO04,JF94VYA88954,2.8,OO,home
DOK1160169,2021-8-15 17:31:02,OO07,XV40HUQ04740,1.0,OO,home
DVE8578694,2021-8-15 18:27:34,GF00,WU78BMX13511,1.0,GF,home
PTH7694206,2021-8-15 19:08:21,GF00,UF84JOS00561,2.8,GF,home
WQF3504991,2021-8-15 19:15:35,NE13,NY14GZR94632,2.8,NE,home
XWU8262060,2021-8-15 20:50:53,MR02,IZ65WAT29135,2.0,MR,home
JWF7237450,2021-8-15 21:18:19,NE11,JV67MTI17124,2.5,NE,home
AAV6660448,2021-8-15 21:20:27,EG03,WU78BMX13511,1.5,GF,away
NKE6625052,2021-8-15 23:13:09,AO09,RR73DWB65452,2.8,AO,home
DNH1649186,2021-8-16 0:11:17,OO11,XV40HUQ04740,1.0,OO,home
TEM0606659,2021-8-16 0:22:09,GF00,QN12NTR81378,2.8,GF,home
TLN7156150,2021-8-16 0:33:52,OO09,VJ92OYV94295,2.5,OO,home
KVB2524387,2021-8-16 1:04:34,KO00,ED51EWW52190,2.8,KO,home
MWL4750902,2021-8-16 1:07:27,GF00,BY85QGR11636,2.5,GF,home
UMW2901063,2021-8-16 2:24:54,AO04,SY96JDQ97089,1.5,AO,home
GJF0088450,2021-8-16 5:42:28,OO05,QR03XCJ37459,2.8,OO,home
OXF0077846,2021-8-16 5:51:32,GF00,PF04UCA93312,3.1,GF,home
VBH1123824,2021-8-16 6:37:29,NE03,UP28MBM38391,1.0,NE,home
GMG4215228,2021-8-16 6:37:33,KO02,ED51EWW52190,2.8,KO,home
XAV6577702,2021-8-16 8:51:20,OO13,QR03XCJ37459,2.8,OO,home
YLY3735153,2021-8-16 9:07:09,NE01,IA29IQS63679,1.0,NE,home
OCL0538962,2021-8-16 12:05:33,NE08,QP02SYE47964,3.1,NE,home
TTU2143081,2021-8-16 13:16:16,NE08,QW79CHL42244,2.2,KO,away
SZI8340548,2021-8-16 13:34:41,NE09,RR73DWB65452,1.0,AO,away
HBD7287585,2021-8-16 13:52:50,MR01,HE38BQH01623,2.8,MR,home
SVV7485032,2021-8-16 13:58:35,MR05,DO24BCW15511,2.5,KO,away
ZGL6733329,2021-8-16 14:04:02,AO15,UP28MBM38391,2.8,NE,away
XXM2844801,2021-8-16 14:47:46,GF00,MA30QLI76818,2.5,GF,home
VDE6238930,2021-8-16 15:41:27,MR06,WY00MLL63827,1.0,KO,away
MAX7413532,2021-8-16 15:45:20,OO06,RK48BOP88344,2.8,OO,home
ZFQ5959096,2021-8-16 16:56:57,OO07,XE59BZM26378,1.25,EG,away
AML9973320,2021-8-16 18:00:57,EG09,PD45WOT56494,1.0,NE,away
XYK7130693,2021-8-16 18:27:51,KO05,QW79CHL42244,2.8,KO,home
MDL0605514,2021-8-16 19:43:43,EG07,QU94IGC75528,1.25,EG,home
XDT2241831,2021-8-16 20:19:09,AO06,DP11ENT03275,3.1,AO,home
ALG0813590,2021-8-16 20:25:31,AO06,DP11ENT03275,3.1,AO,home
VQR7391641,2021-8-16 20:34:36,KO09,IN99SEN20660,2.0,EG,away
IEZ8641692,2021-8-16 21:51:19,AO15,BZ76ROL87339,2.8,AO,home
HRJ6147192,2021-8-16 22:11:45,NE09,FY47TUN40300,1.0,NE,home
QJC0398127,2021-8-16 23:29:12,OO07,IN99SEN20660,3.1,EG,away
EMX3369948,2021-8-17 0:08:29,KO03,OC94ASJ72024,2.5,AO,away
KOE3489899,2021-8-17 1:04:56,AO12,LG64ARC91224,13.0,AO,home
LIA7505550,2021-8-17 1:18:01,MR06,KF48RSD79865,2.8,MR,home
GGZ3589196,2021-8-17 2:01:54,NE15,BM25PHF40639,2.2,AO,away
SYD0696328,2021-8-17 2:51:01,KO09,FL13UMN92207,1.0,KO,home
OJQ9518706,2021-8-17 3:02:54,EG00,XE59BZM26378,2.5,EG,home
AOE6098521,2021-8-17 3:42:04,KO00,NZ35XLQ89678,1.0,NE,away
